Gender,ExpierenceYears,ExpierenceYearsGermany,SeniorityLevel,Your main technology / programming language,Other technologies/programming languages you use often,Salary,Yearly bonus + stocks in EUR,SalaryYearAgo,Employment status,Сontract duration,Main language at work,CompanySize,LostJobDueToCorona
Male,"(5.0, 8.0]","(5.0, 30.0]",Middle,"Java, terraform","Python, Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,PHP,"Python, PHP, Javascript / Typescript, SQL","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,Yes
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,iOS,"Swift, objective-c","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,"Pascal, VB.NET, C#",".NET, SQL","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java,SQL,"(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,"No, but there was a salary cut at 10% for 3 months and then at 5% for further 3 months"
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Python,"Python, SQL, Google Cloud, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,PHP,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,SQL,"Python, SQL, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Oracle,SQL,"(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,Ruby,"Javascript / Typescript, SQL, Go, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,"Go, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,PHP,"SQL, AWS, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(11.0, 383.0]","(3.0, 5.0]",Middle,Javascript ,"AWS, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,"Angular, React","Python, Javascript / Typescript, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Lead,.net,"Javascript / Typescript, .NET, SQL, Azure","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Elixir,Erlang,"(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Lead,Java,Kotlin,"(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(8.0, 11.0]","(1.5, 3.0]",Senior,Kotlin,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Elixir,"Javascript / Typescript, Ruby, SQL, Google Cloud, Kubernetes, Docker","(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Middle,"NodeJS, Typescript, AWS","Javascript / Typescript, Java / Scala, AWS","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Erlang,"Python, SQL, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Middle,TypeScript,"Javascript / Typescript, Kubernetes","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Middle,JavaScript,"Python, Javascript / Typescript","(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,JavaScript,"PHP, Javascript / Typescript, SQL, Google Cloud, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,Yes
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,PHP,"PHP, Java / Scala","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,C#,.NET,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,PHP,"PHP, Javascript / Typescript, Java / Scala, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java,Javascript / Typescript,"(60000.0, 70000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Java,Javascript / Typescript,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Go,"PHP, Go","(70000.0, 78000.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,"Java, JS","Javascript / Typescript, Java / Scala","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,Yes
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Objective-C,Swift,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Ruby,Elixir,"(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Python ,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,QA,Java / Scala,"(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,C++,Python,"(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,TypeScript,"Javascript / Typescript, AWS","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,C#,Javascript / Typescript,"(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Senior,Ruby,"Python, SQL, Go, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,C++/C#,"C/C++, .NET, SQL","(26999.999, 60000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Go,Python,"(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Java,"Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Senior,ABAP,SAP / ABAP,"(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Python ,"Python, Java / Scala","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Java/Kotlin,"Kotlin, C/C++, Java / Scala","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,php,"PHP, SQL, Go, Docker, Postgres","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Senior,Typescript / Angular,Javascript / Typescript,"(70000.0, 78000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Senior,Javascript,"Javascript / Typescript, Go","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,PHP,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,Polish,51-100,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Lead,Kubernetes,"Python, Google Cloud, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,.NET,"Javascript / Typescript, .NET, SQL, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,C++,"Python, C/C++, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,ABAP,"Javascript / Typescript, SAP / ABAP","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Kubernetes,"Python, Go, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 8.0]","(-0.001, 1.5]",Lead,Javascript,Javascript / Typescript,"(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Java,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,50/50,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Ruby,"Ruby, Java / Scala, Go, AWS, Kubernetes, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Senior,Java,Python,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Java,"Kotlin, Javascript / Typescript, Java / Scala, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,German,1000+,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Senior,React/Typescript,MongoDB,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,up to 10,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Python,"Python, Go, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Lead,Java,"AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Senior,Golang ,"Javascript / Typescript, .NET, SQL, Go, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Middle,Python,Docker,"(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,C#,"C/C++, .NET, SQL","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Senior,Java,Javascript / Typescript,"(26999.999, 60000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(11.0, 383.0]","(5.0, 30.0]",Senior,Java,"Python, SQL, Azure","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,Lost the job but for different reason
Male,"(11.0, 383.0]","(-0.001, 1.5]",Senior,Java,"Python, SQL, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Junior,Java,"PHP, SQL, Perl","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(5.0, 30.0]",Lead,Python,"Python, C/C++, Javascript / Typescript, Java / Scala","(60000.0, 70000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Part-time employee,Unlimited contract,English,up to 10,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Middle,iOS,Swift,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Python ,"Javascript / Typescript, AWS","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Middle,Angular,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Ruby,"Javascript / Typescript, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Lead,Java,"Java / Scala, SQL","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Salesforce ,"Python, Javascript / Typescript, Apex","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Temporary contract,English,11-50,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,C++,"Python, C/C++, SQL","(70000.0, 78000.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Senior,TypeScript,"Python, Javascript / Typescript, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Kotlin,"Kotlin, Java / Scala","(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Java/C++,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes","(70000.0, 78000.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Senior,C++,"Python, C/C++, Javascript / Typescript, SQL","(26999.999, 60000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Java,Python,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,German,101-1000,No
Male,"(8.0, 11.0]","(5.0, 30.0]",Senior,Java,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(3.0, 5.0]",Senior,Java,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Temporary contract,English,11-50,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Java/Scala,"Python, Go, AWS, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,German,51-100,No
Female,"(-0.001, 5.0]","(3.0, 5.0]",Senior,Python,Javascript / Typescript,"(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Lead,Java,"Python, C/C++, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Javascript,"Javascript / Typescript, SQL, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Lead,PHP,"PHP, SQL, Kubernetes, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Python,"Python, SQL, Google Cloud, Kubernetes, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(11.0, 383.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Middle,Java,"Python, R, Go","(78000.0, 111111.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,python,"SQL, AWS, Docker","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(-0.001, 1.5]",Senior,Ruby,Go,"(78000.0, 111111.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Lead,Swift,Swift,"(70000.0, 78000.0]","(8000.0, 1150000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,Java,"Kotlin, Javascript / Typescript","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,PHP,"SQL, AWS, Docker","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,11-50,No
Female,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(60000.0, 70000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Temporary contract,English,up to 10,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Senior,Python ,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker","(70000.0, 78000.0]","(8000.0, 1150000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Lead,Java,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,JavaScript/Typescript,"PHP, SQL","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Java,"Javascript / Typescript, AWS, Kubernetes","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Middle,Javascript,"PHP, Javascript / Typescript","(26999.999, 60000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(1.5, 3.0]",Senior,Android,"Kotlin, Java / Scala","(70000.0, 78000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(11.0, 383.0]","(1.5, 3.0]",Senior,Python,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(11.0, 383.0]","(5.0, 30.0]",Senior,.NET,"Python, Javascript / Typescript, SQL, AWS, Docker","(70000.0, 78000.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,"TypeScript, React","Javascript / Typescript, Google Cloud, Kubernetes, Docker","(78000.0, 111111.0]","(8000.0, 1150000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(1.5, 3.0]",Junior,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(5.0, 8.0]","(1.5, 3.0]",Senior,Kotlin,"Python, Ruby","(60000.0, 70000.0]","(-0.001, 8000.0]","(44999.999, 60000.0]",Full-time employee,Unlimited contract,English,1000+,No
Female,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Male,"(-0.001, 5.0]","(-0.001, 1.5]",Lead,Swift,Swift,"(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,51-100,No
Female,"(-0.001, 5.0]","(-0.001, 1.5]",Middle,Java,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(-0.001, 5.0]","(3.0, 5.0]",Lead,Python / JavaScript (React),"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,11-50,No
Male,"(5.0, 8.0]","(3.0, 5.0]",Senior,JavaScript / typescript,Javascript / Typescript,"(60000.0, 70000.0]","(8000.0, 1150000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,1000+,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Terraform,"PHP, SQL, AWS, Docker","(78000.0, 111111.0]","(-0.001, 8000.0]","(70000.0, 85000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(1.5, 3.0]",Middle,SQL,"Python, Javascript / Typescript, Google Cloud","(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(5.0, 8.0]","(-0.001, 1.5]",Senior,JavaScript,Javascript / Typescript,"(26999.999, 60000.0]","(-0.001, 8000.0]","(60000.0, 65000.0]",Full-time employee,Unlimited contract,English,101-1000,No
Male,"(8.0, 11.0]","(3.0, 5.0]",Senior,Swift,"Swift, Objective-C","(60000.0, 70000.0]","(-0.001, 8000.0]","(65000.0, 70000.0]",Full-time employee,Unlimited contract,English,1000+,Yes
